material,label,trial,timestamp,reading
plastic,1,12,1743370000.626672,"[0.2699951171875057, 3.8400001525878906, 1.936010742187591, -6.17999267578125, -4.139978027343773, 6.437158203124909, 2.2799804687499545, -2.850006103515625, -1.1615722656249545, -3.5099975585937386, -0.06000061035156534, -3.678442382812591, -0.5400000572204586, 3.120004272460932, 2.226416015625091]"
plastic,1,12,1743370000.7319412,"[-4.980004882812494, 1.4400005340576172, -11.131982421874909, 4.77001953125, -1.7400146484375227, 9.341210937499909, -12.419970703125045, 2.100006103515625, -6.0016601562499545, -0.36000366210936363, 0.6899993896484347, -0.04843750000009095, -0.23999986648559535, -0.9299987792968807, 5.130346679687591]"
plastic,1,12,1743370000.837224,"[2.819998168945318, 3.690000534057617, 7.018041992187591, 1.77001953125, -5.639978027343773, 1.839135742187409, -1.9199707031250455, -3.899993896484375, -2.8556640624999545, -0.20999450683592613, 1.7400024414062472, 1.161645507812409, -1.2900000572204586, 2.519998168945307, 0.29038085937509095]"
plastic,1,12,1743370000.941925,"[-2.8799987792968693, 4.739999771118164, 0.967993164062591, -2.280029296875, 1.2599853515624773, -3.000830078125091, -4.3199951171875455, -5.100006103515625, -7.9375732421874545, -4.409991455078114, 2.340000915527341, -0.532324218750091, -1.590000247955322, -4.530004882812506, 6.340429687500091]"
plastic,1,12,1743370001.047151,"[2.5199951171875057, -0.20999908447265625, -3.146020507812409, -2.42999267578125, -4.139978027343773, 2.807153320312409, -1.0200073242187955, -0.899993896484375, 10.212329101562545, 2.4900024414062614, 4.889996337890622, -5.130346679687591, 0.360000038146973, 2.8200012207031193, 1.984350585937591]"
plastic,1,12,1743370001.1495092,"[1.6200012207031307, 3.8400001525878906, -6.292016601562409, -0.6300048828125, -3.8399902343750227, -2.758886718750091, 1.9799926757812045, -2.25, 3.1943847656250455, -3.3600036621093636, -1.7100021362304716, -0.774389648437591, -6.390000438690185, 0.7199951171874943, -7.453637695312409]"
plastic,1,12,1743370001.253355,"[-4.680001831054682, 8.49000072479248, -7.017968749999909, 0.719970703125, -8.490014648437523, 7.163110351562409, -0.2700073242187955, -5.100006103515625, 4.1624023437500455, -5.610003662109364, -2.010005187988284, -4.162329101562591, 2.610000038146973, 4.170007324218744, 4.404394531250091]"
plastic,1,12,1743370001.358567,"[-0.18000183105468182, 3.5400009155273438, -3.630029296874909, 1.6199951171875, 2.6100219726562273, 6.921166992187409, -1.3199951171875455, -4.350006103515625, 3.1943847656250455, -2.9099914550781136, 1.1399963378906222, -6.582373046875091, 0.06000032424926793, 3.120004272460932, 4.404394531250091]"
plastic,1,12,1743370001.460001,"[3.8700012207031307, 3.690000534057617, -1.452050781249909, -0.6300048828125, -5.790002441406273, -6.630834960937591, -0.5699951171875455, -1.5, -0.6775634765624545, 1.2900054931640739, -2.909999084472659, -3.678442382812591, 2.1600002288818363, -1.3799957275390682, -5.517602539062409]"
plastic,1,12,1743370001.563576,"[2.2200073242187557, 0.6900005340576172, -4.355981445312409, -6.030029296875, -1.7400146484375227, 9.825219726562409, 2.7299926757812045, -3.149993896484375, 4.1624023437500455, 1.5900085449218864, -2.760005187988284, -6.340429687500091, -2.189999675750732, 0.2699981689453068, 0.04843750000009095]"
plastic,1,12,1743370001.668682,"[0.2699951171875057, 2.3400001525878906, 2.661962890625091, -0.33001708984375, -3.0899902343750227, 6.437158203124909, -1.7700073242187955, -5.54998779296875, -4.3075683593749545, -0.9599945068359261, -0.6599990844726591, 1.161645507812409, -1.8900004386901852, 3.269998168945307, 3.194433593750091]"
plastic,1,12,1743370001.773814,"[2.2200073242187557, 1.2900009155273438, 6.291967773437591, -0.030029296875, -7.889978027343773, 4.501123046874909, 1.6800048828124545, -0.899993896484375, -3.3396728515624545, 3.0900085449218864, 0.6899993896484347, -6.824438476562591, -3.090000247955322, -0.4800018310546932, 3.194433593750091]"
plastic,1,12,1743370001.875725,"[-1.6800018310546818, 5.790000915527344, -5.082055664062409, -1.83001708984375, -0.6899658203125227, 5.469140624999909, -1.6199829101562955, -4.5, 0.2903320312500455, -2.310000610351551, -1.7100021362304716, -5.614355468750091, 3.360000038146973, -0.7800048828125057, 1.258398437500091]"
plastic,1,12,1743370001.975991,"[-0.3299957275390568, -0.5100002288818359, 4.597998046875091, 5.07000732421875, -3.9900146484375227, -0.822851562500091, -5.2200195312500455, -2.54998779296875, 1.2583496093750455, 2.040005493164074, -6.810000610351565, 2.371606445312409, -3.9899998664855953, -3.9299987792968807, 0.774389648437591]"
plastic,1,12,1743370002.081131,"[3.420004272460943, 3.239999771118164, 0.726049804687591, -0.6300048828125, -5.040002441406273, 2.565209960937409, -2.8199951171875455, -0.449981689453125, 4.4043457031250455, -5.759997558593739, 2.639996337890622, 0.19362792968740905, 1.5599998474121097, 0.2699981689453068, -3.097558593749909]"
plastic,1,12,1743370002.186225,"[0.4200042724609432, 2.940000534057617, 4.113989257812591, 0.41998291015625, 1.1100219726562273, 1.355126953124909, -2.3699829101562955, -4.199981689453125, 4.1624023437500455, -2.459994506835926, -1.8600036621093778, -2.468359375000091, -4.290000057220459, -0.4800018310546932, -7.937646484374909]"
plastic,1,12,1743370002.288928,"[-4.230004882812494, -1.710000991821289, -0.24196777343740905, 4.91998291015625, 0.6600097656249773, 1.113183593749909, 4.3800170898437045, -3.75, 5.8563720703125455, 3.2400024414062614, 2.9399993896484347, -0.04843750000009095, -6.6900006294250485, -2.730001831054693, 6.340429687500091]"
plastic,1,12,1743370002.394111,"[1.4700073242187557, -1.5599994659423828, 2.661962890625091, 4.77001953125, -7.889978027343773, -1.064794921875091, -3.8699829101562955, -0.29998779296875, -9.389599609374955, 1.4399993896484489, 1.590000915527341, -5.372412109375091, 0.06000032424926793, -1.5300048828125057, -0.43557128906240905]"
plastic,1,12,1743370002.496762,"[-7.230004882812494, 3.0900001525878906, 6.534033203125091, -0.47998046875, -2.0400024414062727, 4.017114257812409, -3.2700073242187955, -2.54998779296875, -8.905590820312455, -4.860003662109364, 2.9399993896484347, 4.307641601562409, -1.1400004386901852, -1.5300048828125057, -5.275659179687409]"
plastic,1,13,1743370006.216214,"[0.80999755859375, -1.4699996948242173, 5.90478515625, -4.0200073242187955, -0.9000244140625, -4.839990234374909, -3.3299804687500227, -3.7499938964843977, 4.0171386718750455, 2.7299957275390625, 3.060002136230466, 0.1451416015625, -1.3499996185302727, -4.800006103515614, 2.7588378906250455]"
plastic,1,13,1743370006.321522,"[-2.339996337890625, -1.020000839233397, 2.0328369140625, 1.8300292968749545, -1.04998779296875, -1.452050781249909, 0.42001953124997726, -1.6499877929687727, -0.8228271484374545, -6.720001220703125, 7.710003662109372, 2.0811767578125, 3.0000002861022956, -1.1999999999999886, 4.6948730468750455]"
plastic,1,13,1743370006.42398,"[0.3600006103515625, -0.8699993133544908, 3.0008544921875, 1.8300292968749545, 2.54998779296875, 0.24204101562509095, 0.26999511718747726, -3.4500061035156477, -7.1148193359374545, 4.9799957275390625, 0.6600006103515597, -1.3067626953125, 0.15000038146972727, -2.8499938964843636, 3.9687988281250455]"
plastic,1,13,1743370006.524857,"[2.6100006103515625, 1.5300003051757827, -0.629150390625, 5.1300170898437045, 1.95001220703125, -6.776025390624909, 1.4700073242187273, -0.6000000000000227, 2.5651123046875455, 3.92999267578125, 1.709996032714841, 8.3731689453125, 4.2000005722045906, -2.5500061035156136, 4.9368164062500455]"
plastic,1,13,1743370006.629001,"[-5.4900054931640625, -1.6199993133544908, -4.0172119140625, -2.3699829101562955, 7.5, -11.857934570312409, -3.1800170898437727, 3.0000061035156023, -5.4208496093749545, 0.4799957275390625, -4.140002441406253, 4.7431640625, 6.900000381469727, 9.749996948242199, -1.1132324218749545]"
plastic,1,13,1743370006.732671,"[0.05999755859375, -1.020000839233397, -6.67919921875, -4.1699707031250455, 3.1500244140625, -5.323999023437409, -7.529992675781273, 3.0000061035156023, -1.3068359374999545, -2.5200042724609375, -0.9900009155273466, 1.1131591796875, 3.9000003814697273, 5.100003051757824, 0.3387939453125455]"
plastic,1,13,1743370006.8343942,"[2.7599945068359375, 0.479999160766603, -5.2271728515625, -2.8199951171875455, 4.5, -8.954003906249909, -1.8299804687500227, 4.799993896484352, -3.2428710937499545, 3.6300048828125, 0.8100021362304659, 1.355224609375, -2.2500001907348626, 0.30000000000001137, -13.213208007812455]"
plastic,1,13,1743370006.9381828,"[2.0099945068359375, -1.020000839233397, 2.7587890625, -2.5200073242187955, 0.5999755859375, -6.776025390624909, -2.4300170898437727, 6.600012207031227, -2.5167968749999545, 2.279998779296875, -1.290003967285159, -3.0008544921875, 1.800000476837159, -0.30000610351561363, 1.5488769531250455]"
plastic,1,13,1743370007.043357,"[-0.9900054931640625, -5.6700004577636705, -0.8712158203125, -3.1199829101562955, -2.54998779296875, -7.260034179687409, 1.9200195312499773, -2.7000061035156477, -3.0008056640624545, 1.3800048828125, 3.210003662109372, -3.2427978515625, -0.899999809265136, -2.6999999999999886, 2.5167724609375455]"
plastic,1,13,1743370007.145634,"[-0.3899993896484375, -2.9699996948242173, 2.2747802734375, 4.8300292968749545, -1.5, -1.452050781249909, 3.5699829101562273, 2.8500122070312273, -1.5487792968749545, 3.17999267578125, 2.9100006103515597, 11.2772216796875, 4.650000381469727, -1.0500061035156136, -6.4372070312499545]"
plastic,1,13,1743370007.250613,"[8.30999755859375, 0.32999954223632955, -4.9852294921875, 3.0300415039062045, 3.9000244140625, -6.533959960937409, 1.7699951171874773, 0.44998779296872726, 4.7432128906250455, 1.9799957275390625, 2.7599990844726534, 4.0172119140625, 4.050000476837159, 0.9000061035156364, -5.4691894531249545]"
plastic,1,13,1743370007.355752,"[-7.2899932861328125, 4.679999923706056, 0.8228759765625, -1.7700073242187955, 4.04998779296875, -10.647973632812409, 0.8699707031249773, -5.399987792968773, -4.6947753906249545, 3.4799957275390625, 1.709996032714841, 0.8712158203125, 8.70000057220459, 1.9499938964843864, -7.4052246093749545]"
plastic,1,13,1743370007.460999,"[0.80999755859375, 0.6300006866455092, 2.7587890625, 1.8300292968749545, -1.04998779296875, -0.48403320312490905, 3.5699829101562273, -3.3000122070312727, -4.2107666015624545, 4.529998779296875, 1.560002136230466, -0.3387451171875, 2.550000476837159, -1.8000061035156136, -4.7432373046874545]"
plastic,1,13,1743370007.561696,"[3.3600006103515625, -0.8699993133544908, -1.839111328125, -2.2199584960937955, 1.20001220703125, -4.355981445312409, -8.430017089843773, -7.200006103515648, 5.2272216796875455, 8.279998779296875, 0.6600006103515597, -2.516845703125, -2.0999996185302727, -1.3499938964843636, 4.6948730468750455]"
plastic,1,13,1743370007.664927,"[-0.089996337890625, 0.9299999237060561, -0.629150390625, -1.3199951171875455, 3.1500244140625, -8.227929687499909, -5.880029296875023, -2.9999938964843977, -4.6947753906249545, 2.7299957275390625, 1.709996032714841, 1.1131591796875, 4.500000286102296, 1.1999938964843864, -4.5011718749999545]"
plastic,1,13,1743370007.765606,"[0.3600006103515625, 1.0799995422363295, -2.565185546875, 3.6300170898437045, 2.4000244140625, -1.935937499999909, -6.180017089843773, 0.44998779296872726, 4.5011474609375455, -4.470001220703125, 0.35999755859374716, 0.1451416015625, 4.800000476837159, 4.350003051757824, -2.3231933593749545]"
plastic,1,13,1743370007.87055,"[0.05999755859375, 3.0300003051757827, -0.1451416015625, -4.4699584960937955, 7.04998779296875, -6.049951171874909, 2.5199951171874773, 3.6000122070312273, 0.14519042968754547, 2.42999267578125, -1.5899993896484403, 1.355224609375, 5.250000286102296, 4.050000000000011, -5.2271240234374545]"
plastic,1,13,1743370007.97437,"[4.410003662109375, -1.1700004577636705, -0.38720703125, 5.2800415039062045, 3.5999755859375, -7.017968749999909, -2.4300170898437727, -5.550012207031273, 5.9531738281250455, -2.220001220703125, 0.06000213623046591, -0.0968017578125, 2.100000190734864, 1.9499938964843864, -0.6292236328124545]"
plastic,1,13,1743370008.079614,"[2.910003662109375, 1.8299995422363295, -6.921142578125, -2.0699951171875455, 3.0, -5.808007812499909, 2.9700073242187273, -2.5500122070312727, 8.615161132812545, 5.42999267578125, 2.0099990844726534, 2.3232421875, 1.5000002861022956, -2.6999999999999886, -1.1132324218749545]"
plastic,1,13,1743370008.182234,"[-3.69000244140625, 3.7800003051757827, -0.1451416015625, -2.8199951171875455, -3.9000244140625, -1.209985351562409, -6.180017089843773, -2.3999877929687727, 7.8892089843750455, 2.8800048828125, -0.8399993896484403, 0.8712158203125, 1.5000002861022956, -3.000003051757801, 4.6948730468750455]"
plastic,1,14,1743370013.6629388,"[-3.5699951171874886, 3.1800006866455064, 6.2920410156250455, 2.6699707031250455, 0.7199951171875227, 0.4839355468750455, 6.4799926757812045, 1.110015869140625, -6.582421874999909, 0.5999969482421932, 4.770001220703122, -5.033593749999909, -1.649999809265136, 0.15000000000000568, -0.7743408203125455]"
plastic,1,14,1743370013.766539,"[5.430004882812511, 2.1299995422363267, 10.647998046875045, 1.7700073242187955, -4.829992675781227, -7.7439697265624545, -5.5200073242187955, -2.94000244140625, -7.066430664062409, 3.7500061035156307, -3.1800033569335966, -3.581689453124909, 8.850000190734864, 4.049993896484381, -9.244433593750045]"
plastic,1,14,1743370013.871841,"[1.2300079345703239, 0.030001068115232954, -0.24201660156245453, -1.9799926757812045, -1.2300170898437273, -4.5979736328124545, -1.3199951171875455, -6.389984130859375, 0.43564453125009095, 2.099996948242193, 2.669995117187497, -0.677636718749909, -3.149999809265136, 4.799993896484381, -0.2904541015625455]"
plastic,1,14,1743370013.976782,"[1.0799987792968864, 3.030001068115233, -3.6299560546874545, -1.5299804687499545, 7.920007324218773, -3.1459472656249545, -2.5200073242187955, -2.94000244140625, 0.919653320312591, 3.7500061035156307, -1.0800048828125028, -12.051660156249909, 2.850000190734864, -2.2499938964843693, -13.116381835937545]"
plastic,1,14,1743370014.079458,"[-2.970004272460926, -1.1699996948242202, 0.9680664062500455, 2.5200073242187955, 1.3200317382812727, 4.8400146484375455, -0.2700073242187955, 1.110015869140625, 0.19357910156259095, -4.349999999999994, -0.7800018310546903, -0.19362792968740905, 9.150000202655793, 0.7500061035156307, -5.6144287109375455]"
plastic,1,14,1743370014.182345,"[-2.519992065429676, 6.33000030517578, 2.6620361328125455, -0.9300048828124545, 1.4699951171875227, 2.6620361328125455, 3.6300170898437045, 2.610015869140625, 2.129614257812591, -1.0499969482421818, -1.8300048828125028, -5.759667968749909, -0.6000005722045891, 3.7500061035156307, 0.9196289062499545]"
plastic,1,14,1743370014.283926,"[4.680004882812511, -0.719998931884767, 3.3879882812500455, 2.8199951171875455, 3.5700317382812727, -9.680004882812455, -5.3699829101562955, -0.69000244140625, 3.339575195312591, -0.5999999999999943, -1.2299987792968778, -3.097680664062409, 1.2000000953674324, 0.5999969482421932, -1.9844238281250455]"
plastic,1,14,1743370014.389208,"[3.630001831054699, 2.7299999237060533, 8.470019531250045, 2.6699707031250455, 6.120019531250023, 0.4839355468750455, 0.6300170898437045, -4.139984130859375, 3.339575195312591, 4.650000000000006, 7.920002746582028, -6.969628906249909, 0.3000000000000007, -3.150003051757807, 1.6455810546874545]"
plastic,1,14,1743370014.492212,"[-3.269992065429676, 3.4799999237060533, 2.6620361328125455, -1.5299804687499545, 1.0199829101562727, -1.4519775390624545, -5.8199951171875455, 6.05999755859375, 6.243627929687591, 4.500006103515631, 2.0699966430664034, 0.29038085937509095, 0.14999942779541087, -0.15000305175780682, 2.8556640624999545]"
plastic,1,14,1743370014.594351,"[-5.670001220703114, -2.66999969482422, 2.4199707031250455, -0.6300170898437045, 3.5700317382812727, -3.6299560546874545, -5.3699829101562955, -5.94000244140625, -5.856347656249909, -3.7499938964843693, 1.4699981689453097, -7.695581054687409, 1.8000000000000007, 3.2999938964843807, 3.3395507812499545]"
plastic,1,14,1743370014.696704,"[-7.470004272460926, 1.9799999237060533, 3.6300537109375455, 1.6199829101562955, 2.6700073242187727, 2.1780273437500455, 1.2299926757812045, -1.889984130859375, -3.194360351562409, -1.1999908447265568, 1.1699951171874972, 2.468359375000091, 3.7499998092651374, 2.849996948242193, -6.0984375000000455]"
plastic,1,14,1743370014.799422,"[-1.9200012207031136, 6.33000030517578, -0.9679687499999545, -1.0800292968749545, 1.3200317382812727, 2.6620361328125455, -0.7200195312500455, -3.239990234375, 3.823583984375091, -2.549996948242182, 10.319996643066403, 6.098364257812591, 6.900000143051148, 2.4000000000000057, 0.4356201171874545]"
plastic,1,14,1743370014.904599,"[0.9300048828125114, 0.9300006866455064, 2.4199707031250455, 5.5200073242187955, -2.2800048828124773, -2.6620605468749545, 1.8299682617187045, -0.089996337890625, 5.517553710937591, -2.400003051757807, 4.46999816894531, -6.969628906249909, 5.700000095367432, 4.200003051757818, 6.2436035156249545]"
plastic,1,14,1743370015.009202,"[-5.369998168945301, -0.1200004577636733, 1.9359619140625455, -1.8300292968749545, 0.5700317382812727, 7.9860107421875455, -2.8199951171875455, -2.19000244140625, -1.500390624999909, 2.849996948242193, -1.5300018310546903, -3.097680664062409, -0.7500001907348626, 1.7999938964843807, 2.1295898437499545]"
plastic,1,14,1743370015.1140769,"[-1.3199951171874886, -5.2200008392334, -3.1459472656249545, -2.2799804687499545, 1.3200317382812727, 1.6940185546875455, -7.7700073242187955, -3.389984130859375, 2.129614257812591, 10.200003051757818, -0.030001831054690342, -6.485620117187409, 0.14999942779541087, 5.400000000000006, 0.9196289062499545]"
plastic,1,14,1743370015.214541,"[-5.670001220703114, 2.4300006866455064, 6.2920410156250455, -3.4799926757812045, -1.8299926757812273, 7.0179931640625455, 5.1300170898437045, -5.040008544921875, 2.371557617187591, 4.050009155273443, 0.11999969482421591, -6.243676757812409, 2.099999713897706, -3.7499938964843693, -1.0164062500000455]"
plastic,1,14,1743370015.315986,"[-4.170001220703114, 1.530001068115233, 3.6300537109375455, -0.9300048828124545, -0.17996826171872726, 5.5659667968750455, -0.2700073242187955, -5.639984130859375, -5.614404296874909, 1.2000030517578182, 8.520001220703122, 1.742407226562591, 1.8000000000000007, 7.950003051757818, 8.905590820312455]"
plastic,1,14,1743370015.421216,"[-6.720004272460926, -1.3199993133544936, 1.6940185546875455, 2.3699829101562955, -3.0300048828124773, -5.0819824218749545, -5.2200195312500455, 2.010009765625, 5.517553710937591, 3.1500000000000057, 4.46999816894531, -2.371606445312409, 1.3499997138977058, 1.3499969482421932, -5.8563720703125455]"
plastic,1,14,1743370015.5227551,"[0.7799957275390739, 4.380000495910643, -7.7439697265624545, -4.8300292968749545, 3.2699829101562727, -0.4839599609374545, -1.0200073242187955, -1.589996337890625, -0.04836425781240905, -3.5999999999999943, 5.96999816894531, 3.194311523437591, 3.149999904632569, 3.7500061035156307, 4.0656249999999545]"
plastic,1,14,1743370015.6252952,"[2.130001831054699, 3.630000495910643, 2.4199707031250455, 4.6199829101562955, -0.6299804687499773, 3.6299316406250455, 3.3299682617187045, -1.589996337890625, 3.823583984375091, 1.5000061035156307, 6.569996643066403, 6.582373046875091, 1.8000000000000007, -2.7000061035156193, 3.8235595703124545]"
plastic,1,15,1743370020.5269692,"[-3.9899963378906307, 2.9099994659423842, -4.985205078125091, -5.3400085449218295, -1.8299926757812273, -1.597265625000091, -5.0399902343749545, 3.5400146484374773, -1.016381835937409, 0.33000488281248863, -0.27000122070312216, 0.532446289062591, 5.219999885559082, 7.860003662109364, 0.4355957031250455]"
plastic,1,15,1743370020.6321301,"[0.21000061035155682, 6.509999847412111, -2.323217773437591, -2.0400207519530795, -5.579992675781227, 10.260766601562409, -0.9900024414062045, -3.2099853515625227, 1.161596679687591, 5.729998779296864, 1.9799987792968778, -7.937646484374909, 3.1199999809265133, 4.259997558593739, -0.7743652343749545]"
plastic,1,15,1743370020.737429,"[-8.189993286132818, 1.8600002288818374, -1.839208984375091, 6.8100158691406705, -2.8799804687499773, -3.291235351562591, -6.5399902343749545, -5.159997558593773, -6.582421874999909, -2.6699951171875114, 4.53000183105469, -0.43557128906240905, 6.420000171661377, 2.459994506835926, -5.1304443359374545]"
plastic,1,15,1743370020.8409028,"[-6.989996337890631, 9.960000610351564, -4.017187500000091, -0.09000854492182953, -0.18002929687497726, 1.064843749999909, -4.5899780273437045, -7.409997558593773, -2.952416992187409, 8.280001831054676, 4.830004882812503, -4.065576171874909, 3.4200001716613766, -0.5400054931640739, 1.8876220703125455]"
plastic,1,15,1743370020.9454,"[2.1599975585937443, 3.8099990844726577, -0.871191406250091, 3.6599914550781705, -2.2800048828124773, -2.807226562500091, -1.7400024414062045, -2.4599853515625227, -0.04836425781240905, -1.6200073242187614, -2.369999694824216, 1.500341796875091, 5.369999980926513, 0.5099975585937386, -7.7924316406249545]"
plastic,1,15,1743370021.04689,"[-4.739996337890631, 6.509999847412111, -1.355200195312591, -1.5900085449218295, 0.7199951171875227, 2.516748046874909, 0.6600219726562955, 5.040014648437477, -7.066430664062409, 3.179995727539051, -2.6700027465820284, -2.613549804687409, 2.3699999809265133, 2.7599975585937386, -0.2903564453124545]"
plastic,1,15,1743370021.1499462,"[-10.590002441406256, 3.0599990844726577, -3.775244140625091, 2.7600280761719205, -3.6299804687499773, -0.629248046875091, 1.2599975585937955, -0.5100036621093977, -2.710351562499909, -3.1200073242187614, 6.930003356933597, -2.613549804687409, 9.270000195503235, -3.3899963378906364, -8.518383789062455]"
plastic,1,15,1743370021.254977,"[-5.039999389648443, 3.8099990844726577, -3.049169921875091, 1.8600036621094205, -2.5799926757812273, 2.274804687499909, 0.3600341796875455, -7.110009765625023, -0.774438476562409, -5.370007324218761, -0.27000122070312216, 7.550390625000091, -0.6300004959106449, -5.490002441406261, -0.048413085937454525]"
plastic,1,15,1743370021.359821,"[0.6599975585937443, 7.860000228881837, -4.501196289062591, 2.1599914550781705, 0.12001953125002274, -6.921240234375091, 0.6600219726562955, -5.459985351562523, -4.404443359374909, 1.3799926757812386, -0.11999969482421591, -0.919580078124909, 3.270000076293945, -3.3899963378906364, -6.3404052734374545]"
plastic,1,15,1743370021.4649658,"[1.7100006103515568, 4.559999084472658, 0.580834960937409, -3.9899719238280795, -0.32999267578122726, -1.597265625000091, -3.3899658203124545, -3.6599975585937727, 5.759619140625091, -2.820004272460949, 0.6300003051757841, -1.161645507812409, -2.5800003051757816, 1.1100036621093636, -1.9844482421874545]"
plastic,1,15,1743370021.570121,"[-7.890005493164068, 3.3600002288818374, 2.758813476562409, 0.20997924804692047, -4.530004882812477, -0.14523925781259095, -10.440014648437455, -2.7600036621093977, 1.161596679687591, 2.1299926757812386, -5.069996643066403, -2.855615234374909, 3.1199999809265133, -2.4900024414062614, -3.1944091796874545]"
plastic,1,15,1743370021.672657,"[-2.3400024414062557, 5.009999847412111, -3.775244140625091, -1.2900207519530795, -2.5799926757812273, -4.017187500000091, -2.6399658203124545, 1.2900146484374773, -10.696435546874909, 1.8300048828124886, -2.520001220703122, 7.550390625000091, 4.320000267028808, 2.459994506835926, -1.0164306640624545]"
plastic,1,15,1743370021.777896,"[-2.789999389648443, 5.610000228881837, -8.857153320312591, -0.9899719238280795, -0.9300292968749773, 1.790795898437409, 0.8099853515625455, 1.5900024414062273, -7.308374023437409, -2.969998168945324, 0.3299972534179716, -1.887597656249909, 1.6199995040893551, 1.2599975585937386, -3.9203613281249545]"
plastic,1,15,1743370021.8807008,"[-6.539999389648443, 4.559999084472658, -1.113256835937591, -2.9399841308593295, -3.3299926757812273, 0.580834960937409, -3.2400024414062045, 0.23999633789060226, -1.984399414062409, 0.03000183105467613, 0.3299972534179716, -9.873559570312409, 9.420000231266021, -0.38999633789063637, -7.0663574218749545]"
plastic,1,15,1743370021.983288,"[-2.039999389648443, 6.060000038146974, 0.09682617187490905, -0.09000854492182953, 2.3700195312500227, -7.163183593750091, -1.5899780273437045, -6.059991455078148, 2.613623046875091, 2.429995727539051, 7.380000305175784, -2.129663085937409, 2.6700001716613766, -3.2400024414062614, 1.6455566406250455]"
plastic,1,15,1743370022.0850291,"[0.8100067138671818, 5.159999465942384, -2.807226562500091, -5.9399841308593295, -3.6299804687499773, 11.470727539062409, -2.1900146484374545, -8.610009765625023, -0.774438476562409, 2.7299987792968636, 5.130000305175784, 1.500341796875091, 6.720000123977661, 2.7599975585937386, -5.8563964843749545]"
plastic,1,15,1743370022.186808,"[-3.8400024414062557, 5.460000610351564, -1.113256835937591, 2.3100158691406705, -1.9800170898437273, 3.484765624999909, -3.9900024414062045, -3.3600097656250227, -3.920434570312409, 0.6299926757812386, -4.770001220703122, -5.759545898437409, -0.030000114440918324, 1.4099914550781136, 1.6455566406250455]"
plastic,1,15,1743370022.28996,"[-2.189993286132818, 2.1599994659423842, 0.09682617187490905, 1.1100036621094205, -4.079992675781227, -7.405249023437591, 0.059985351562545475, 1.8899902343749773, -5.614404296874909, 5.580004882812489, -6.270001220703122, -2.855615234374909, 3.4200001716613766, -3.0900085449218864, -0.5324218749999545]"
plastic,1,15,1743370022.390476,"[1.5600067138671818, 6.360000228881837, 1.064843749999909, -2.1899841308593295, -5.280004882812477, 1.548730468749909, -4.5899780273437045, -2.4599853515625227, -1.500390624999909, -4.320004272460949, -1.7700012207031222, 2.468359375000091, 6.270000076293945, 4.409991455078114, -5.8563964843749545]"
plastic,1,15,1743370022.495712,"[-9.23999633789063, 2.009999847412111, -0.38718261718759095, -2.4899719238280795, -2.4300292968749773, -4.985205078125091, -1.8899658203124545, 1.1399902343749773, -6.340356445312409, -3.719998168945324, 1.9799987792968778, -4.791650390624909, -2.430000686645508, 8.909991455078114, -0.5324218749999545]"
plastic,1,16,1743370027.906911,"[4.229992675781261, 2.8500000000000014, -1.2099609375, -0.9599853515625227, -1.95001220703125, -0.24196777343740905, 4.079992675781227, 3.4799865722656023, -11.664404296875091, 2.850003051757824, -0.6900009155273494, 11.180468750000045, -0.5100002288818359, -1.9499999999999886, -0.9679687499999545]"
plastic,1,16,1743370028.012201,"[0.6300018310546989, 1.0500007629394545, -0.7259521484375, 1.4399780273437273, -0.75, 3.629980468750091, 1.5300048828124773, -4.320001220703148, -3.678320312500091, 1.4999969482421989, 1.5599990844726506, -0.4356201171874545, 2.3400001525878906, -1.7999908447265511, 1.9359619140625455]"
plastic,1,16,1743370028.1174679,"[-1.7700073242187386, 4.049999809265138, -1.6939697265625, -3.2099853515625227, 0.0, -7.501977539062409, -6.269982910156273, -1.6199890136718977, 1.403588867187409, 4.200009155273449, -1.889997863769537, 5.1304199218750455, 1.8899998664855957, -0.44999999999998863, -4.5979736328124545]"
plastic,1,16,1743370028.222694,"[-6.119998168945301, -2.549999618530272, -5.323974609375, -0.9599853515625227, -1.79998779296875, -13.309960937499909, 3.3299926757812273, -1.1700073242187727, 0.43557128906240905, 3.749996948242199, -3.389997863769537, -2.6135986328124545, 1.8899998664855957, 1.0500000000000114, -9.680004882812455]"
plastic,1,16,1743370028.327986,"[-1.4700042724609261, 5.250000572204591, 6.2919921875, 4.439978027343727, -5.4000244140625, -4.114038085937409, -2.0699707031250227, -5.520013427734398, -5.856420898437591, -1.0499908447265511, -0.8400024414062557, -3.0976074218749545, 2.0399999618530273, 0.45000915527344887, 7.7439453125000455]"
plastic,1,16,1743370028.4326441,"[-0.5699951171874886, 2.5500007629394545, 3.14599609375, 0.6899780273437273, 1.20001220703125, -7.985986328124909, -2.5199829101562727, 1.2299865722656023, 1.645654296874909, 0.6000030517578239, -5.039999389648443, 3.4364501953125455, -1.1100001335144043, 1.9500091552734489, -5.8080566406249545]"
plastic,1,16,1743370028.53381,"[-5.970004272460926, 2.8500000000000014, 5.08203125, -0.5099731445312727, -3.45001220703125, 3.145971679687591, -1.0199829101562727, -0.8699890136718977, -5.130346679687591, -2.6999999999999886, -5.190000915527349, -2.8555419921874545, -0.3600001335144043, 1.0500000000000114, -3.3880126953124545]"
