material,label,trial,timestamp,reading
plastic,1,1,1744311255.4153962,"[-3.569998168945318, -2.910001373291017, -1.306787109374909, 2.2800048828124773, -7.1699951171874545, -4.7431640625, -1.1399780273437727, 0.5999938964843636, -2.323217773437591, 0.5999999999999943, -2.759996032714838, -3.1460449218750455, -1.7399990081787102, -1.8599975585937472, 8.954077148437591]"
plastic,1,1,1744311255.5188081,"[-4.319998168945318, 1.589998626708983, -0.580834960937409, 3.9300292968749773, -6.7200439453124545, -0.38720703125, 2.0099853515624773, -1.5000122070312614, -3.533178710937591, 1.4999938964843693, -3.509996032714838, -1.6940185546875455, 2.160000610351563, -5.310002136230466, 2.178076171875091]"
plastic,1,1,1744311255.624013,"[3.329995727539057, 4.1400016784667955, -10.018823242187409, 2.8799804687499773, -2.2200439453124545, 5.1788330078125, -3.3899780273437727, -1.9499938964843864, 0.580834960937409, -0.2999938964843807, 3.0900024414062557, 7.2599609374999545, -0.08999938964843679, 1.8900024414062528, 4.597998046875091]"
plastic,1,1,1744311255.7259321,"[6.629998779296869, 3.240000152587889, 6.195166015625091, -4.620019531250023, -0.8699462890624545, -2.565185546875, 8.459997558593727, 4.949999999999989, 5.904809570312409, 0.2999969482421818, -0.9600006103515568, 4.3560302734374545, -3.990000915527343, -4.709996032714841, 4.840063476562591]"
plastic,1,1,1744311255.8310962,"[-3.2699951171875057, 3.6900009155273423, -0.580834960937409, -2.3700195312500227, -8.070019531249955, 2.7587890625, 1.4100097656249773, -1.2207031261368684e-05, 5.662744140624909, -0.4500030517578182, -2.009996032714838, 6.2919433593749545, -5.189999771118163, -1.4100006103515597, 0.48398437500009095]"
plastic,1,1,1744311255.9320471,"[-1.6200012207031307, -1.5599990844726577, -3.242822265624909, -3.7199951171875227, -0.4199951171874545, -8.615234375, 4.410009765624977, -1.3499877929687614, 6.146752929687409, -0.4500030517578182, 0.5399993896484432, 4.1139648437499545, -3.6899997711181634, -8.459996032714841, -2.419946289062409]"
plastic,1,1,1744311256.036785,"[-7.920004272460943, 2.9400009155273423, -9.776757812499909, -1.1700073242187727, -5.0700195312499545, 1.3067626953125, 3.0599731445312273, 7.800006103515614, -5.227148437500091, -3.7500061035156307, 3.0900024414062557, 2.9040039062499545, -3.54000015258789, -3.959996032714841, 7.502050781250091]"
plastic,1,1,1744311256.138612,"[-7.319998168945318, 6.690000915527342, 0.629248046875091, 5.579992675781227, -3.1199462890624545, -1.1131591796875, 0.8099731445312273, 1.3499938964843636, 7.598779296874909, -1.7999938964843807, -4.559999084472651, 1.4519775390624545, -6.839999389648437, 5.189997863769534, 0.48398437500009095]"
plastic,1,1,1744311256.241806,"[1.3799987792968693, -2.3099990844726577, -0.09682617187490905, 0.9300292968749773, 0.9299804687500455, 0.580810546875, 4.860021972656227, -4.050000000000011, -5.711157226562591, -1.9500030517578182, 0.6900009155273494, -0.7260009765625455, -4.589999389648437, -3.5099990844726534, -0.967919921874909]"
plastic,1,1,1744311256.347157,"[-3.7200073242187557, 6.839998626708983, 3.291235351562591, 5.879980468749977, -11.970043945312455, -1.1131591796875, 1.4100097656249773, -0.30000000000001137, 3.242822265624909, 1.2000061035156193, -7.259996032714838, -3.1460449218750455, -0.08999938964843679, -3.6600006103515597, 11.616064453125091]"
plastic,1,2,1744311260.298167,"[2.160003662109375, -1.1700019836425781, 11.857983398437455, -4.71002197265625, 5.0099609374999545, -4.3560058593750455, 2.3100097656249545, -1.7100097656249886, -2.032861328124909, -1.9799926757812614, 2.6099960327148466, -7.017968749999909, -1.769999313354493, 4.890000915527338, 1.0164306640624545]"
plastic,1,2,1744311260.401428,"[0.5099945068359375, -0.5699996948242188, -0.4840576171875455, 2.19000244140625, 2.9099853515624545, 13.067944335937455, 8.609997558593705, 4.139996337890636, 2.081152343750091, 0.27000732421873863, -1.4399993896484347, 1.209936523437591, 0.779999923706054, 1.2900024414062443, 7.5503662109374545]"
plastic,1,2,1744311260.506218,"[-2.4900054931640625, -0.5699996948242188, -2.9039794921875455, -1.40997314453125, 0.21003417968745453, -8.227954101562545, -6.0900146484375455, -2.6100036621093636, -9.776757812499909, -3.630001831054699, -4.590000915527341, -9.195947265624909, 0.9299995422363274, -5.609999084472662, -1.1615478515625455]"
plastic,1,2,1744311260.611393,"[0.05999755859375, -0.4200019836425781, 1.6940429687499545, 1.59002685546875, 0.21003417968745453, 0.24201660156245453, 3.0600097656249545, 7.289990234375011, 1.113134765625091, -0.7799957275390739, 3.8100006103515653, -10.406030273437409, 4.3800003051757805, -0.5100006103515682, -2.6135742187500455]"
plastic,1,2,1744311260.716702,"[-1.44000244140625, -1.3199996948242188, 5.0819824218749545, 1.44000244140625, 3.0600097656249545, 5.5659912109374545, 3.2099731445312045, 8.939984130859386, 2.081152343750091, -0.6300018310546989, 4.710002136230472, -2.420068359374909, 3.480000686645507, -2.760000610351568, 4.6464355468749545]"
plastic,1,2,1744311260.821913,"[-2.94000244140625, 3.9300003051757812, -2.4199707031250455, -2.46002197265625, -3.9900390625000455, 0.9679687499999545, -0.6899902343750455, 6.990002441406261, -7.356835937499909, 0.11999816894530113, 0.3599960327148466, -1.693994140624909, -1.1699989318847663, 2.640000915527338, 1.0164306640624545]"
plastic,1,2,1744311260.924312,"[-4.44000244140625, -2.8199996948242188, -4.8828125045474735e-05, -0.510009765625, 1.5600097656249545, -3.1460449218750455, 1.2600219726562045, 7.439984130859386, 4.501196289062591, 1.1700012207031136, 1.7100021362304716, -0.48403320312490905, -4.6199996948242195, 6.390000915527338, -6.0016357421875455]"
plastic,1,2,1744311261.0247989,"[-0.2400054931640625, 5.279998779296875, -1.6940185546875455, -1.260009765625, -4.8900634765625455, 3.6299560546874545, 4.1099975585937045, 2.3400085449218864, -0.33876953124990905, -3.779995727539074, -0.09000091552734091, 5.807958984375091, 2.5800010681152337, -1.7099975585937557, -0.4355957031250455]"
plastic,1,2,1744311261.1249878,"[-5.19000244140625, -2.3699989318847656, 2.6619384765624545, 3.53997802734375, -3.2400390625000455, 6.7759521484374545, 4.5600097656249545, 5.340008544921886, -1.790795898437409, 0.8699981689453011, 4.409999084472659, 5.807958984375091, -7.170000839233399, 1.140000915527338, 2.2263916015624545]"
plastic,1,2,1744311261.2301598,"[-0.839996337890625, -3.420001983642578, 0.7260253906249545, -2.30999755859375, -4.2899658203125455, 1.4519775390624545, -1.1400024414062955, 4.139996337890636, 10.793188476562591, 1.3199951171874886, -2.340000915527341, -9.438012695312409, -2.3699996948242195, 0.9899993896484318, -4.5496093750000455]"
plastic,1,2,1744311261.334665,"[0.660003662109375, -3.270000457763672, 1.6940429687499545, 0.69000244140625, -2.9399902343750455, 6.5340087890624545, -0.6899902343750455, 2.7899902343750114, -0.580834960937409, -1.2299926757812614, 0.8100006103515653, -0.48403320312490905, 0.17999954223632741, -3.6600021362304744, -3.0975830078125455]"
plastic,1,2,1744311261.439326,"[1.410003662109375, 4.229999542236328, 4.3560302734374545, 7.59002685546875, -5.1899902343750455, -2.4199707031250455, -4.1400024414062955, 6.240002441406261, 2.081152343750091, 1.1700012207031136, -0.3900039672851534, -4.355981445312409, 0.4800006866455071, 5.790002441406244, 2.2263916015624545]"
plastic,1,2,1744311261.544517,"[-2.339996337890625, 4.079998016357422, 1.6940429687499545, -2.90997314453125, 4.4099853515624545, -0.4840576171875455, 2.9099853515624545, 2.4900024414062614, 1.597143554687591, -3.3299987792968864, -2.1899993896484347, 0.967993164062591, -2.0700004577636726, -2.609999084472662, 4.8883789062499545]"
plastic,1,2,1744311261.647771,"[-2.0399932861328125, 4.829998016357422, -4.5979492187500455, -0.3599853515625, -0.9900390625000455, 1.2100341796874545, -0.9899780273437955, 0.24000244140626137, 10.309179687500091, -1.2299926757812614, -0.9900024414062472, 7.259985351562591, -1.9200008392333991, 3.5400024414062443, 1.9844482421874545]"
plastic,1,2,1744311261.7521012,"[2.30999755859375, 3.9300003051757812, 16.213940429687455, 4.28997802734375, 1.8599365234374545, 5.0819824218749545, -3.2399780273437955, 0.6899841308593864, 2.081152343750091, -0.32999877929688637, 3.0600006103515653, -4.355981445312409, 0.9299995422363274, -4.560003662109381, 6.5823486328124545]"
plastic,1,2,1744311261.8556008,"[-2.4900054931640625, -1.7700004577636719, 6.5340087890624545, -3.21002197265625, -0.3900634765625455, -0.7260009765625455, -1.7399780273437955, 1.4399841308593864, -1.790795898437409, 3.5699951171874886, -1.1400039672851534, 3.629980468750091, 2.279999923706054, -1.4100021362304744, 1.9844482421874545]"
plastic,1,2,1744311261.956449,"[-0.2400054931640625, -1.3199996948242188, -3.8719970703125455, 1.739990234375, -1.2899658203125455, 1.6940429687499545, -3.6899902343750455, 3.3899963378906364, 9.099218750000091, 0.8699981689453011, -0.5399978637695284, 3.145971679687591, -0.5700004577636726, -0.20999755859375568, 0.2903564453124545]"
plastic,1,2,1744311262.060576,"[-0.839996337890625, 3.029998779296875, 0.9679687499999545, -0.3599853515625, 5.0099609374999545, -6.7760498046875455, 3.8100097656249545, -1.1100036621093636, 7.647192382812591, -4.829998779296886, 2.4600021362304716, 3.872045898437591, -1.9200008392333991, -3.0600036621093807, 2.4684570312499545]"
plastic,1,2,1744311262.1629171,"[4.7100067138671875, 7.380001068115234, 1.6940429687499545, -1.71002197265625, 2.4600341796874545, 5.5659912109374545, 0.6599853515624545, 0.6899841308593864, -8.808862304687409, 1.6199981689453011, -0.24000244140624716, 7.259985351562591, -6.8699996948242195, 1.140000915527338, 2.7104003906249545]"
plastic,1,2,1744311262.267276,"[-3.3899993896484375, -1.0200004577636719, 9.680004882812455, 4.59002685546875, 3.9600341796874545, 5.3240478515624545, 2.4599731445312045, 3.5399902343750114, 3.291235351562591, -1.2299926757812614, 4.859996032714847, -5.323999023437409, 2.4299995422363274, 2.1899963378906193, -2.8556396484375455]"
plastic,1,3,1744311266.731769,"[2.7599975585937386, 2.8500007629394517, -8.760473632812591, 0.36002197265622726, 1.319970703124909, 2.4200439453125, -1.1100097656250227, -6.419995117187511, 3.388037109375091, -0.9000030517578068, 0.8399993896484403, -0.3387939453125455, 0.450000381469728, -5.189997863769534, 3.8719970703125455]"
plastic,1,3,1744311266.836189,"[2.0099975585937386, 0.14999999999999858, -13.600439453125091, -0.6900268554687727, -4.680029296875091, 5.5660400390625, 0.38999023437497726, 1.0800048828124886, 6.534033203125091, -1.6500030517578068, -3.6600006103515597, 3.7752197265624545, -0.7500003814697251, -1.1400024414062528, -5.0819824218749545]"
plastic,1,3,1744311266.938157,"[-2.189999389648449, -4.199998474121095, -2.710424804687591, 3.5099853515624773, -0.48007812500009095, 0.968017578125, -2.9099975585937727, 3.3300048828124886, 8.953955078125091, -5.249993896484369, 0.2400009155273466, -4.4528076171875455, -4.950001144409178, 0.9600036621093722, -4.5979736328124545]"
plastic,1,3,1744311267.040925,"[-5.189999389648449, -2.249997711181642, -12.148413085937591, -2.7900024414062727, -2.730078125000091, 3.6300048828125, -3.8100219726562727, 5.879992675781239, 2.420019531250091, 0.3000091552734432, 2.4900009155273466, 0.8711669921874545, 1.6499992370605483, -7.140002441406253, 4.3560058593750455]"
plastic,1,3,1744311267.1461859,"[-0.08999328613282387, 4.800001525878905, -9.002416992187591, -0.5400024414062727, 4.620019531249909, -5.8079833984375, -5.310021972656273, -2.8199890136718864, 6.291967773437591, 1.0500091552734432, -5.91000061035156, -2.7588378906250455, -1.5000003814697251, 7.41000061035156, -0.24201660156245453]"
plastic,1,3,1744311267.247051,"[-1.8899963378906364, -1.8000007629394545, -4.404394531250091, 5.759985351562477, 1.469995117187409, -1.2099609375, 2.3400024414062273, -1.1699951171875114, 7.018041992187591, -0.15000305175780682, -1.7100036621093722, 2.8072021484374545, -1.5000003814697251, -2.039996337890628, -3.6299560546874545]"
plastic,1,3,1744311267.349403,"[-5.490002441406261, 2.1000007629394517, -5.856420898437591, -4.139978027343773, 1.019921874999909, 8.22802734375, 2.4900268554687273, -3.4199951171875114, 9.437963867187591, 0.7500061035156307, -1.1099975585937472, -2.5167724609375455, -3.6000007629394517, -0.8399993896484403, -13.310009765624955]"
plastic,1,3,1744311267.4517078,"[1.5600006103515511, 9.899999999999999, -6.582373046875091, 1.4100097656249773, 0.12001953124990905, 3.6300048828125, 1.5900024414062273, 1.2299987792968636, 6.775976562500091, -4.049996948242182, 0.2400009155273466, -6.3888427734375455, -3.8146972514141453e-07, -0.6899978637695341, -4.1139648437499545]"
plastic,1,3,1744311267.556842,"[-0.24000244140626137, -2.3999992370605483, -2.952368164062591, -2.0400024414062727, 7.769921874999909, -0.4840087890625, 1.4399780273437273, -4.020001220703136, 9.196020507812591, 6.103515630684342e-06, -2.7599990844726534, -7.5988037109375455, 0.6000000000000014, 2.7599990844726534, 1.9360839843750455]"
plastic,1,3,1744311267.661973,"[0.06000061035155113, 2.3999999999999986, -8.760473632812591, 2.0099853515624773, 1.620019531249909, 2.6619873046875, 3.5400146484374773, -0.5699890136718864, 6.534033203125091, -0.7499938964843693, -5.460003662109372, -5.4208251953125455, 2.249999618530275, 0.35999755859374716, 2.9039794921875455]"
plastic,1,3,1744311267.7639391,"[-0.08999328613282387, -5.5500007629394545, -8.518408203125091, 8.759985351562477, 0.41994628906240905, 2.904052734375, -2.0099731445312727, -3.7200134277343864, 4.113989257812591, -3.449990844726557, 1.7400009155273466, -7.1147949218750455, -0.8999999999999986, -1.8900024414062528, -5.3239257812499545]"
plastic,1,3,1744311267.866134,"[-4.439999389648449, 2.6999992370605455, 5.033593749999909, 1.7099975585937273, 3.870019531249909, 2.4200439453125, -1.4099975585937727, 0.6299926757812386, 4.597998046875091, -2.0999999999999943, 3.8399993896484403, -5.4208251953125455, 0.1499992370605483, -5.33999938964844, -7.0180175781249545]"
plastic,1,3,1744311267.96872,"[-3.689999389648449, 0.30000152587890483, 0.43557128906240905, 5.160009765624977, 4.169946289062409, 11.615966796875, 2.4900268554687273, 4.680010986328114, 5.323950195312591, -2.2499938964843693, -3.6600006103515597, 2.3231933593749545, 2.5500007629394545, -1.8900024414062528, -4.3560302734374545]"
plastic,1,3,1744311268.071449,"[-5.040005493164074, 1.1999992370605455, -0.532446289062591, -4.740014648437523, 3.870019531249909, 3.14599609375, 0.5400146484374773, -1.3199890136718864, 7.986059570312591, -1.6500030517578068, 0.39000244140625284, 1.1132324218749545, 3.450000381469728, 3.810002136230466, -6.0499999999999545]"
plastic,1,3,1744311268.176641,"[-3.9900024414062614, -3.3000007629394545, -2.226416015625091, 0.36002197265622726, 2.069970703124909, -7.9859619140625, -0.36000976562502274, -2.6699951171875114, 1.452001953125091, 0.5999969482421932, 4.140002441406253, -8.566821289062545, -1.049999618530272, -0.39000244140625284, 7.0179931640625455]"
plastic,1,3,1744311268.279584,"[2.910006713867176, -2.8500000000000014, -4.888403320312591, 2.1600097656249773, 4.169946289062409, 4.114013671875, -5.009973144531273, 1.3799926757812386, 7.018041992187591, -3.900003051757807, -2.1600006103515597, -7.3567382812500455, -2.250000381469725, 5.759999084472653, 0.4840576171875455]"
plastic,1,3,1744311268.384771,"[-0.38999633789063637, -3.749997711181642, -0.532446289062591, 3.0599731445312273, 8.370019531249909, 2.4200439453125, 0.09000244140622726, -5.669995117187511, -1.693994140624909, 1.2000030517578182, -4.560002136230466, -6.3888427734375455, 3.3000007629394545, -1.439997863769534, -6.7759521484374545]"
plastic,1,3,1744311268.487875,"[0.9599945068359261, -2.1000000000000014, -0.29038085937509095, 1.7099975585937273, 5.219995117187409, 8.7120361328125, -3.6599975585937727, -0.7200134277343864, 9.196020507812591, -3.5999999999999943, 0.9900009155273466, -2.7588378906250455, 4.0500007629394545, -0.2400009155273466, -4.1139648437499545]"
plastic,1,3,1744311268.593036,"[2.0099975585937386, 4.500002288818358, 6.243554687499909, -1.1399780273437727, 6.120019531249909, -2.177978515625, 5.639990234374977, -5.370007324218761, 10.405981445312591, -0.2999969482421818, -2.7599990844726534, -0.09672851562504547, -3.1499999999999986, 3.359997558593747, 1.2100097656250455]"
plastic,1,3,1744311268.694921,"[-0.6899993896484489, 0.30000152587890483, -0.29038085937509095, 2.9100097656249773, 4.169946289062409, 5.8079833984375, -4.860009765625023, -1.6200073242187614, -2.441406240905053e-05, -3.150003051757807, 3.390002441406253, 0.6292236328124545, 0.6000000000000014, 1.560002136230466, 2.4199707031250455]"
plastic,1,4,1744311272.222143,"[-0.5699951171874886, 0.9600013732910142, 2.1295898437499545, -2.9999877929687955, -11.610034179687545, 2.2263671875000455, -1.5000122070312045, -0.5099975585937386, -1.258398437500091, 4.260003662109369, 4.8000030517578125, -9.3411865234375, 0.6299987792968764, -0.8999984741210909, 0.7744628906250455]"
plastic,1,4,1744311272.327122,"[0.48000793457032387, 0.35999908447265483, -3.4363281250000455, -2.2499877929687955, -5.6100341796875455, -3.5816162109374545, 0.2999755859375455, -0.36000366210936363, -0.774389648437591, 0.9600006103515568, 5.849998474121094, 1.790771484375, -7.320000076293944, 1.350001525878909, 6.5824462890625455]"
plastic,1,4,1744311272.432215,"[6.180004882812511, 3.059999847412108, -0.7743408203125455, -4.0500366210937955, -3.6599609375000455, 2.7103759765625455, -6.1499755859374545, -8.309985351562489, -0.04843750000009095, -3.2399963378906307, 2.6999969482421875, -1.11328125, 4.8299995422363295, -2.549999999999997, 1.9844238281250455]"
plastic,1,4,1744311272.537463,"[1.6800048828125114, 5.309999847412108, -1.9844238281250455, -5.8500244140625455, 2.9400146484374545, 3.9204589843750455, -0.14997558593745453, 1.4400146484375114, 3.339624023437409, -0.9899963378906307, 4.349998474121094, 5.6627197265625, -1.9200004577636705, 2.100001525878909, 6.0984375000000455]"
plastic,1,4,1744311272.642688,"[-1.7699920654296761, -3.989999389648439, 1.4036376953124545, -6.7499877929687955, -0.6599609375000455, -0.9196289062499545, -4.6499755859374545, 1.5900085449218864, -1.016333007812591, 0.3599945068359318, 3.0, -3.7752685546875, -0.5700000762939439, 5.549998474121097, 9.486376953125045]"
plastic,1,4,1744311272.743244,"[-6.270007324218739, 7.409998321533202, 6.0016601562499545, -7.0500366210937955, -2.0100585937500455, 2.7103759765625455, 2.1000244140625455, 1.2899902343750114, -1.984350585937591, 1.5600067138671818, -0.5999984741210938, 3.2427978515625, 0.9299999237060561, 2.850001525878909, -4.0656249999999545]"
plastic,1,4,1744311272.848504,"[-6.569995117187489, 2.609999084472655, 2.1295898437499545, -6.4500000000000455, 4.2899902343749545, 6.3403808593750455, 6.6000244140625455, 1.1399963378906364, -2.226416015625091, 0.060006713867181816, -1.0500030517578125, -0.6292724609375, -0.12000122070312358, 5.100001525878909, -2.6135986328124545]"
plastic,1,4,1744311272.9530802,"[-1.9200012207031136, 4.409998321533202, -5.6144287109375455, -6.7499877929687955, 6.8400390624999545, 7.3083984375000455, -0.14997558593745453, 1.8899963378906364, 1.645654296874909, 1.8599945068359318, -2.4000015258789062, -1.59716796875, 0.6299987792968764, 5.250003051757815, 3.6783935546875455]"
plastic,1,4,1744311273.058322,"[-0.8699981689453011, 9.960001373291014, 6.7276123046874545, -12.749987792968795, 6.5399902343749545, 5.3723632812500455, 5.7000000000000455, -1.5599853515624886, -6.582373046875091, -3.689993286132818, 0.75, -0.145263671875, 0.1799999237060561, 3.8999969482421903, -6.4855468749999545]"
plastic,1,4,1744311273.161439,"[-7.770007324218739, 4.859999084472655, -3.1943847656250455, -3.7499877929687955, 8.190014648437455, 12.390429687500045, -2.0999877929687045, 2.4900024414062614, 6.243676757812409, -0.8400024414062557, -3.5999984741210938, 12.19677734375, -2.22000160217285, 1.7999984741210966, -1.1615722656249545]"
plastic,1,4,1744311273.26593,"[-1.7699920654296761, 0.2100013732910142, -0.7743408203125455, -6.9000122070312955, 5.4899414062499545, 2.4684326171875455, -1.7999999999999545, 1.2899902343750114, -5.614355468750091, 3.060006713867182, -1.6500015258789062, -0.6292724609375, 5.5799995422363295, 1.350001525878909, 2.7103759765625455]"
plastic,1,4,1744311273.36748,"[-5.819995117187489, 2.609999084472655, -4.1624023437500455, -11.850024414062545, 3.9899414062499545, 6.5824462890625455, -3.1499755859374545, 0.38999633789063637, 4.791650390624909, 3.960000610351557, -3.75, -1.8392333984375, 0.479999160766603, 7.950000000000003, 3.4364501953125455]"
plastic,1,4,1744311273.472685,"[-6.869998168945301, 7.559999847412108, 5.7595947265624545, -3.1500122070312955, 4.8899658203124545, 7.7924072265625455, -4.0499999999999545, 2.1900146484375114, -0.532324218750091, -2.4899963378906307, 1.6500015258789062, 4.4527587890625, -1.020000839233397, 1.9500000000000028, -2.6135986328124545]"
plastic,1,4,1744311273.5739741,"[-4.019992065429676, -0.39000091552734517, 8.905590820312455, -2.2499877929687955, 3.6900146484374545, 3.4364501953125455, -0.7500122070312045, -1.5599853515624886, -0.29038085937509095, -1.8900054931640682, -0.9000015258789062, 10.5028076171875, 0.7800003051757827, -5.700001525878903, 2.2263671875000455]"
plastic,1,4,1744311273.679254,"[3.480007934570324, 4.409998321533202, -0.7743408203125455, -8.249987792968795, 6.5399902343749545, 10.212451171875045, 2.1000244140625455, 3.9900024414062614, 3.339624023437409, -0.3900054931640682, -7.5, 2.7587890625, 2.729999160766603, -1.2000015258789034, -2.8555419921874545]"
plastic,1,4,1744311273.7844748,"[-5.970004272460926, -3.8400016784667983, -5.8563720703125455, 2.0999877929687045, 6.6900146484374545, 2.4684326171875455, -3.8999755859374545, 4.590008544921886, 4.549584960937409, 2.7600036621093693, 0.5999984741210938, 1.3067626953125, 6.179999923706056, -0.29999999999999716, 1.0164062500000455]"
plastic,1,4,1744311273.889258,"[-2.369998168945301, 4.409998321533202, 0.9196289062499545, -5.8500244140625455, 2.0399902343749545, 4.1624023437500455, 0.15001220703129547, -0.5099975585937386, -2.468359375000091, -3.9899963378906307, -3.5999984741210938, 4.69482421875, 2.429999923706056, 1.9500000000000028, -4.5496337890624545]"
plastic,1,4,1744311273.993397,"[1.6800048828125114, 5.460001373291014, 2.1295898437499545, -4.0500366210937955, 6.3899658203124545, 3.9204589843750455, -3.4500244140624545, -3.5099975585937386, -4.646337890625091, 2.609994506835932, -2.6999969482421875, -4.501220703125, -0.42000045776367045, 3.2999984741210966, 2.4684326171875455]"
plastic,1,4,1744311274.094825,"[0.6300018310546989, 0.5100006103515611, 0.19367675781245453, -6.9000122070312955, 5.6399658203124545, 0.5323974609375455, -3.0000122070312045, -3.0599853515624886, -1.016333007812591, 6.210000610351557, -2.4000015258789062, 3.000732421875, -0.5700000762939439, 2.3999969482421903, 2.4684326171875455]"
plastic,1,4,1744311274.1987488,"[-2.0699951171874886, 5.760000610351561, 4.7915771484374545, -4.2000000000000455, -1.1100341796875455, 5.8563720703125455, -1.2000244140624545, 1.7400024414062614, 11.567651367187409, 0.5100036621093693, 4.1999969482421875, -6.67919921875, -0.12000122070312358, -4.649998474121091, -6.7276123046874545]"
plastic,1,5,1744311277.440929,"[1.350006103515625, 4.230000305175778, -0.6292724609375, -1.1400024414062955, -0.20998535156240905, 0.5808593750000455, -0.18001708984377274, -7.500006103515602, -3.3395507812499545, -0.5699981689453182, 2.6399993896484375, -0.48403320312490905, 1.559999847412108, -1.3199966430664034, 1.403540039062591]"
plastic,1,5,1744311277.5455098,"[-0.4499969482421875, 1.9800003051757784, -3.0491943359375, -6.6899902343750455, 1.290014648437591, 6.8728515625000455, 2.9700073242187273, -3.0000061035156023, 6.0984375000000455, -2.819998168945318, -1.55999755859375, -0.725976562499909, 0.6600002288818345, 1.9799987792968778, 7.453588867187591]"
plastic,1,5,1744311277.648448,"[-2.25, 2.879998016357419, 2.7587890625, -3.3900024414062955, 1.739965820312591, -4.2592285156249545, 2.8199829101562273, -3.0000061035156023, 2.9524414062500455, 1.8299957275390568, -0.05999755859375, -3.387963867187409, 0.36000099182128764, 3.3299972534179716, -0.04836425781240905]"
plastic,1,5,1744311277.753592,"[4.350006103515625, 0.029999542236325283, 0.580810546875, -0.23997802734379547, 0.38999023437509095, -4.2592285156249545, 0.7200073242187273, -3.7500061035156023, -5.0336425781249545, -5.370001220703131, -2.6100006103515625, -2.178002929687409, -2.190000152587892, 5.430003356933597, -4.162377929687409]"
plastic,1,5,1744311277.85889,"[-0.149993896484375, 9.480000305175778, 1.790771484375, -2.4899780273437955, 3.690039062500091, 1.0647460937500455, -4.980004882812523, -0.7500061035156023, 0.2904541015625455, 7.079995727539057, -0.20999908447265625, 1.452001953125091, 3.809999847412108, 3.1800033569335966, 5.759619140625091]"
