material,label,trial,timestamp,reading
plastic,1,1,1743378880.876661,"[-3.7199981689453097, 1.740000534057618, 0.726049804687591, -0.18001098632811363, 5.2199829101562045, 7.550390625000091, 2.19000244140625, 1.6500061035156364, -7.114843750000091, 0.8399978637695256, 5.280002593994141, 6.2919921875, 1.3200004577636726, -0.09000244140625568, 4.5496337890624545]"
plastic,1,1,1743378880.97922,"[-1.3200042724609347, 3.8399990081787116, 1.452001953125091, 3.7200134277343864, 0.12000732421870453, -2.371606445312409, 2.34002685546875, 3.4499938964843864, -5.178808593750091, 7.440003967285151, 1.529998779296875, -3.6300048828125, -2.4299995422363274, -5.639990234375006, -6.5824462890625455]"
plastic,1,1,1743378881.082221,"[-2.0700042724609347, 0.09000091552734446, 10.405981445312591, -2.7299987792968636, -3.0300170898437955, 2.226416015625091, -1.40997314453125, -0.30000610351561363, 0.629174804687409, 2.9399963378906193, 7.680000305175781, -1.4520263671875, 0.8699996948242195, -4.289999389648443, 1.8876464843749545]"
plastic,1,1,1743378881.1874518,"[2.4299957275390653, 4.740000534057618, -4.355981445312409, 3.2700012207031364, -6.3300048828125455, 6.098364257812591, 2.03997802734375, -1.8000061035156136, -0.33884277343759095, 1.890000915527338, 3.3300018310546875, -2.904052734375, 1.9199989318847663, -4.590002441406256, -1.2583496093750455]"
plastic,1,1,1743378881.29261,"[1.0799972534179716, -1.7100002288818352, -3.871972656249909, -0.6299926757812386, 0.8700073242187045, 1.258398437500091, 0.989990234375, 3.3000000000000114, -5.904760742187591, -3.359999084472662, -1.0200004577636719, 3.8719482421875, 2.519999313354493, 2.0100036621093693, -13.358447265625045]"
plastic,1,1,1743378881.3953469,"[-5.369999694824216, 4.589999008178712, 9.196020507812591, 3.5699890136718864, 0.5700195312499545, 2.710424804687591, 0.69000244140625, 1.8000000000000114, -3.000830078125091, 0.08999786376952557, 5.280002593994141, 0.968017578125, 1.019999313354493, -5.489996337890631, -1.2583496093750455]"
plastic,1,1,1743378881.496809,"[-4.46999816894531, -4.410000991821288, 5.323950195312591, -1.8300048828124886, 4.4699829101562045, -1.161645507812409, 1.8900146484375, 2.0999877929687614, -9.050756835937591, 3.0899978637695256, -2.3699989318847656, 6.5340576171875, 0.11999969482421946, 0.9600006103515568, 5.5176513671874545]"
plastic,1,1,1743378881.602117,"[1.8299972534179716, -2.6099998474121087, -3.630029296874909, -5.729998779296864, 2.8200195312499545, 8.760351562500091, -4.260009765625, 1.2207031261368684e-05, -1.548803710937591, 2.1899963378906193, 1.9799995422363281, 8.22802734375, -0.4800006866455071, -1.8899902343750057, 6.0016601562499545]"
plastic,1,1,1743378881.70732,"[1.0799972534179716, 1.8900001525878913, 2.177954101562591, -2.5800048828124886, -2.7300292968750455, 5.130346679687591, 1.8900146484375, 2.6999938964843864, -11.228857421875091, 5.339997863769526, 4.0800018310546875, 4.5980224609375, 3.5700004577636726, -2.6399902343750057, 2.6135986328124545]"
plastic,1,1,1743378881.809352,"[-5.96999816894531, 0.5399997711181648, 7.018041992187591, 0.7200134277343864, 3.7199829101562045, 9.728369140625091, -3.80999755859375, 3.1500061035156364, -3.484838867187591, 6.089997863769526, 0.3300018310546875, -2.177978515625, -3.480000686645507, -4.590002441406256, 5.5176513671874545]"
plastic,1,2,1743378886.747437,"[3.7500015258789006, -5.069999313354494, -2.1295898437499545, -0.6000183105468864, -0.5399902343749545, 1.742431640625, 0.030017089843795475, 1.5600158691406136, -1.694067382812591, 1.110002136230463, 2.8500000000000014, -2.2747802734375, -1.0499992370605469, 0.20999450683592613, -7.6956054687500455]"
plastic,1,2,1743378886.852483,"[-6.900000000000006, -5.520000076293947, -5.0336425781249545, -1.5000122070312614, 4.1100341796875455, 5.6143798828125, -0.2699707031249545, 1.4099914550781136, 3.630029296874909, 0.36000213623046307, -6.300001525878905, -1.3067626953125, 6.900001525878906, -1.7400024414062614, -1.4036132812500455]"
plastic,1,2,1743378886.954276,"[-1.3499969482421932, -3.1200004577636733, 2.4684326171875455, 8.399981689453114, 5.1600219726562955, 5.6143798828125, -9.719982910156205, 2.3100158691406136, 4.114038085937409, -6.690000915527349, 0.8999992370605483, -0.580810546875, 2.3999996185302734, 1.7099945068359261, -3.3396484375000455]"
plastic,1,2,1743378887.055536,"[-2.700003051757818, 2.8800014495849595, 4.1624023437500455, -6.750012207031261, 2.6100341796875455, 0.532470703125, 5.4299804687500455, -4.889996337890636, 5.565942382812409, -2.3400024414062557, -0.14999999999999858, -4.69482421875, -0.8999996185302734, 5.459994506835926, 1.5004394531249545]"
plastic,1,2,1743378887.1599019,"[1.5000015258789006, -1.3199993133544936, 4.4043457031250455, 1.1999999999999886, 6.2100097656250455, -2.37158203125, 3.3300048828125455, 0.5099975585937386, 5.808007812499909, -3.9899963378906307, 2.699998474121095, -4.4527587890625, 3.6000003814697266, -1.4399993896484489, 3.4363525390624545]"
plastic,1,2,1743378887.262253,"[-0.5999969482421932, 5.2799991607666, 3.9203369140625455, -0.9000061035156364, 2.6100341796875455, -2.613525390625, 6.6299926757812955, 5.159991455078114, 1.693994140624909, 6.210000610351557, -0.14999999999999858, -9.7767333984375, 3.75, -0.38999633789063637, -0.19365234375004547]"
plastic,1,2,1743378887.364799,"[-4.200003051757818, -3.5699993133544936, -3.5816162109374545, -4.800000000000011, 2.0099975585937955, -4.0655517578125, -0.8700073242187045, -4.289990234375011, -0.967993164062591, 2.0100036621093693, 2.699998474121095, -6.3887939453125, 4.650001525878906, -4.290005493164074, -4.3076660156250455]"
plastic,1,2,1743378887.4693701,"[-2.4000000000000057, -5.520000076293947, 2.9524414062500455, 1.4999877929687386, 0.8099853515625455, -2.8555908203125, 3.0300170898437955, 3.5099975585937386, 3.871972656249909, -0.38999786376953693, 4.649999237060548, -2.0328369140625, 1.3500003814697266, -2.040005493164074, 1.7423828124999545]"
plastic,1,2,1743378887.572285,"[1.3499999999999943, 4.830002212524413, 3.9203369140625455, -4.199993896484386, 2.3099853515625455, -3.0975341796875, -3.4199951171874545, -2.0399902343750114, 5.565942382812409, -2.1900009155273494, -0.14999999999999858, -10.98681640625, 5.55000114440918, 0.06000061035155113, 4.6464355468749545]"
plastic,1,2,1743378887.6774552,"[2.549996948242182, -1.6200004577636733, -6.9695556640624545, -1.3500183105468864, 1.2599975585937955, -2.613525390625, 4.3799926757812955, 1.7100097656249886, 5.808007812499909, -5.340002441406256, 5.250001525878908, -0.580810546875, 0.14999961853027344, -2.6399963378906364, 6.0983398437499545]"
plastic,1,2,1743378887.78075,"[2.549996948242182, -7.319999313354494, -1.1615722656249545, 3.7499877929687386, 6.6600219726562955, 5.3724365234375, -1.4699829101562045, 0.9600097656249886, 7.017968749999909, -6.840002441406256, 4.0500007629394545, -6.872802734375, 2.25, 2.6100036621093636, 1.0164306640624545]"
plastic,1,2,1743378887.885375,"[-3.599996948242193, -2.0699993133544936, -1.1615722656249545, 2.0999938964843636, -0.5399902343749545, -2.613525390625, 5.8799926757812955, -2.0399902343750114, 9.679956054687409, -3.389997863769537, 0.44999847412109517, -2.7587890625, -1.7999992370605469, -1.4399993896484489, -5.0336181640625455]"
plastic,1,2,1743378887.99012,"[-1.9500030517578182, 0.33000030517577983, -2.6135986328124545, -0.6000183105468864, 4.7100097656250455, 3.4364013671875, -3.4199951171874545, 1.1100036621093636, 8.711938476562409, -2.9400009155273494, -7.499998474121092, -2.2747802734375, 5.25, -0.6899993896484489, 2.2263916015624545]"
plastic,1,2,1743378888.094951,"[-2.099996948242193, -1.7700000762939467, -7.6956298828124545, 0.30000610351561363, 2.1600219726562955, -2.8555908203125, 5.2800170898437955, 2.7599975585937386, -0.967993164062591, -4.739996337890631, 3.6000000000000014, -4.69482421875, 2.1000003814697266, -1.8899963378906364, 3.4363525390624545]"
plastic,1,2,1743378888.200044,"[2.699998474121088, -1.0200000762939467, -3.8235595703124545, -0.15000610351563637, -2.9400146484374545, -3.339599609375, -1.1699951171874545, -1.7400024414062614, -0.24204101562509095, -0.09000244140625568, -3.7499984741210923, -0.0968017578125, 1.5, -0.9900024414062614, -2.8556396484375455]"
plastic,1,2,1743378888.303715,"[0.44999847412108807, -4.770000076293947, -4.0656249999999545, 0.30000610351561363, 0.8099853515625455, -4.0655517578125, 0.6299926757812955, -1.4399841308593864, 7.985986328124909, 2.9100051879882756, 3.3000007629394545, -0.0968017578125, -0.75, -1.1399963378906364, 2.4683349609374545]"
plastic,1,2,1743378888.408982,"[-4.800001525878912, 3.0299991607666, 4.8883544921875455, 4.499987792968739, -0.9900024414062045, -3.0975341796875, 4.0800048828125455, -1.1399963378906364, 7.017968749999909, 3.5100036621093693, 1.5000015258789077, -2.7587890625, 2.700000762939453, -1.5899932861328239, -1.4036132812500455]"
plastic,1,2,1743378888.512701,"[3.449998474121088, -4.770000076293947, -4.5496337890624545, 0.44999999999998863, -3.6900146484374545, 0.0484619140625, -1.6200073242187045, 1.2599975585937386, 0.725976562499909, -2.1900009155273494, -1.3500007629394517, -5.4207763671875, 2.25, -5.189999389648449, 6.0983398437499545]"
plastic,1,2,1743378888.617996,"[1.5000015258789006, -9.120000457763673, -1.6455810546874545, -4.650006103515636, 0.9600097656250455, -1.8875732421875, -1.6200073242187045, -5.189984130859386, 5.081933593749909, -1.139997863769537, 1.5258789076710855e-06, -3.2427978515625, 5.55000114440918, -2.189999389648449, -1.8876220703125455]"
plastic,1,2,1743378888.722982,"[1.5000015258789006, -5.66999969482422, -7.6956298828124545, -6.600018310546886, 3.2100097656250455, 1.984375, -2.5199707031249545, 2.7599975585937386, -2.904028320312591, -4.590002441406256, -0.6000007629394517, -1.0648193359375, 5.850000381469727, -1.8899963378906364, 3.9203613281249545]"
plastic,1,3,1743378891.743933,"[1.8299987792968722, -1.3799999237060554, -0.967993164062591, 5.009997558593739, -6.480017089843727, -1.5972167968750455, 0.8100341796874773, -3.0900146484374886, -5.178857421874909, 0.29999999999999716, -0.9600013732910142, 3.242822265624909, 0.03000030517578267, 8.759991455078136, 1.3067626953125]"
plastic,1,3,1743378891.847308,"[5.130001831054685, -7.230000305175782, -3.629980468750091, 3.3600036621093636, -1.9800170898437273, -4.7432128906250455, 2.0100463867187273, 2.4600036621093864, -1.548852539062409, 2.399998474121091, -3.809999847412108, 6.630883789062409, -2.519998931884764, 6.960003662109386, 0.3387451171875]"
plastic,1,3,1743378891.951508,"[-2.820002746582034, 1.9199993133544915, -1.209936523437591, -6.539990234375011, -0.9299682617187273, -4.0172607421875455, -0.9899536132812727, -3.6899902343749886, 8.131201171875091, 0.7499969482421847, -1.4100021362304673, 9.050805664062409, -5.969999694824217, -2.0399963378906136, 11.228759765625]"
plastic,1,3,1743378892.054466,"[-0.5700027465820341, -1.6799991607666023, 0.968041992187409, -2.7899902343750114, -1.6799682617187273, -0.8711425781250455, 3.8100341796874773, 1.1099975585937614, -3.242822265624909, -6.000003051757815, -0.809999847412108, 7.356835937499909, -2.6700004577636705, 6.059994506835949, 0.0968017578125]"
plastic,1,3,1743378892.159405,"[7.679997253417966, 4.020001602172851, 2.662011718749909, -4.889996337890636, -0.48001708984372726, 3.9688232421874545, 0.20999755859372726, 0.21000366210938637, 0.38718261718759095, -1.6499969482421903, -3.510000610351561, 5.662866210937409, -2.3699993133544908, 2.4600036621093864, 4.69482421875]"
plastic,1,3,1743378892.264025,"[3.929997253417966, -2.730000305175782, 0.48403320312490905, -2.3400085449218864, -1.0799926757812273, 0.09675292968745453, 0.9599975585937273, 2.4600036621093864, 4.017187500000091, -3.450000000000003, 1.5899978637695327, -6.679174804687591, 0.6300006866455092, 4.559994506835949, -5.2271728515625]"
plastic,1,3,1743378892.3671622,"[1.2300003051757784, -2.1299999237060554, -2.661962890625091, -8.939984130859386, -1.2300170898437273, -3.5332519531250455, -1.5899902343750227, 0.8100097656250114, 14.665136718750091, -4.64999694824219, -4.109999084472655, 7.356835937499909, -11.51999988555908, 3.660000610351574, -0.38720703125]"
plastic,1,3,1743378892.472401,"[7.079998779296872, -1.0799987792968757, 1.209985351562409, 2.1599914550781136, 2.8200317382812727, 3.4848144531249545, -0.6899658203125227, 1.1099975585937614, -4.694848632812409, 2.399998474121091, -2.309999847412108, -7.405126953125091, -0.11999931335449077, 5.460003662109386, -3.0491943359375]"
plastic,1,3,1743378892.577207,"[4.679997253417966, -5.129999923706055, -0.967993164062591, -4.439984130859386, 2.5199829101562727, -4.5011474609375455, 2.0100463867187273, -0.8400146484374886, -1.790795898437409, 4.649998474121091, -2.760000610351561, 4.452783203124909, 2.2800003051757827, 2.160000610351574, 7.8408203125]"
plastic,1,3,1743378892.680694,"[1.9800003051757784, 0.4200012207031243, -4.113989257812591, -0.9900024414062614, -0.6299804687499773, -5.4691650390625455, -2.6399780273437727, -6.990008544921864, 3.049169921875091, 3.6000030517578097, -0.9600013732910142, 0.33876953124990905, 5.130000686645509, 6.960003662109386, -1.59716796875]"
plastic,1,3,1743378892.785855,"[3.780003356933591, -4.679999160766602, 0.48403320312490905, 0.06001586914061363, -5.129980468749977, -3.0492431640625455, 0.5100463867187273, 4.259991455078136, 4.743139648437591, -3.0000030517578153, 3.690000152587892, 10.018823242187409, -7.019998931884764, 8.160000610351574, -5.9532470703125]"
plastic,1,3,1743378892.8881679,"[0.4800003051757784, -2.730000305175782, 2.420068359374909, -5.340008544921886, -0.030004882812477263, -7.4052001953125455, 0.8100341796874773, 1.7100036621093864, 3.291235351562591, -0.7500030517578153, -3.210001373291014, -3.533178710937591, 0.32999954223632955, -2.0399963378906136, 2.2747802734375]"
plastic,1,3,1743378892.990576,"[-2.3699981689453153, 0.8700000762939446, -6.775976562500091, -0.8400085449218864, 2.2199951171875227, 10.260815429687455, -2.3399902343750227, 2.1599853515625114, 3.049169921875091, -1.7999984741210966, 4.289998626708986, 5.178857421874909, -1.1700004577636705, 4.559994506835949, 2.7587890625]"
plastic,1,3,1743378893.094005,"[-0.42000122070312784, 1.470002365112304, -6.534033203125091, -4.889996337890636, -2.2800048828124773, -4.7432128906250455, 3.0600341796874773, -3.5399963378906136, 4.017187500000091, -6.14999694824219, -3.510000610351561, 1.306787109374909, -2.6700004577636705, 9.059994506835949, -9.0992431640625]"
plastic,1,3,1743378893.195751,"[9.329998779296872, -4.829998779296876, -4.355932617187591, -0.24000244140626137, -5.730017089843727, -15.391162109375045, -1.8899780273437727, -7.590014648437489, 1.113134765625091, 3.000004577636716, 0.9899993896484389, 3.726831054687409, 4.080001449584962, 4.410000610351574, 2.516845703125]"
plastic,1,3,1743378893.2999191,"[0.1799972534179659, -0.48000030517578196, -0.967993164062591, -2.9399841308593864, -0.32999267578122726, 1.3068359374999545, 1.5600341796874773, 1.7100036621093864, 2.323217773437591, -3.051757815342171e-06, -5.760000610351561, -0.629125976562591, 0.9299999237060561, 3.059994506835949, 10.7447509765625]"
plastic,1,3,1743378893.401484,"[-1.0199996948242216, -7.0800006866455085, -7.743994140625091, -5.039990234375011, 1.4699951171875227, 1.7908447265624545, -6.989953613281273, 1.5600097656250114, -8.324853515624909, -0.7500030517578153, 3.0900016784667983, 5.178857421874909, 2.8800006866455092, 5.759991455078136, 1.790771484375]"
plastic,1,3,1743378893.506712,"[4.679997253417966, -3.9299991607666023, 1.936059570312409, 2.7599975585937386, 5.969995117187523, -4.9851562500000455, -1.2900024414062727, -3.6899902343749886, 3.291235351562591, 1.0499999999999972, -2.460001373291014, 2.758813476562409, 1.679999923706056, 1.7100036621093864, -1.355224609375]"
plastic,1,3,1743378893.610774,"[2.7300003051757784, -6.779999542236329, 0.24196777343740905, 0.06001586914061363, 2.6700073242187727, -10.067187500000045, -1.8899780273437727, -1.4399902343749886, -4.936791992187409, 2.250004577636716, 2.190000152587892, -1.355200195312591, -1.0199989318847642, 0.9600036621093864, -1.59716796875]"
plastic,1,3,1743378893.716013,"[1.2300003051757784, -2.279999542236329, 7.501977539062409, -5.039990234375011, -2.4299682617187273, 4.2107666015624545, -0.08999023437502274, 2.4600036621093864, -0.33876953124990905, -0.6000015258789091, -4.260000610351561, 6.872827148437409, 0.4800010681152358, 4.859997558593761, -6.437255859375]"
plastic,1,4,1743378897.312396,"[-1.1700012207031278, -3.0, -5.904760742187591, -0.42000122070311363, 7.6200073242187045, -2.661962890625091, 0.9899780273437955, -0.8100158691406136, -5.953125, -1.619999694824216, 3.0300018310546903, -1.6940185546875455, -0.720001220703125, -2.6100097656249943, 6.5823974609375]"
plastic,1,4,1743378897.4160829,"[4.829998779296872, 1.5, -8.082861328125091, 1.0799987792968864, -2.4299804687500455, 1.693994140624909, -2.7600219726562045, -6.060015869140614, 3.0008544921875, -4.46999816894531, -0.570000457763669, -0.9679443359375455, -1.9200000762939453, -0.5100036621093693, 7.7923583984375]"
plastic,1,4,1743378897.5185,"[0.1799972534179659, -3.0, 0.38723144531240905, 7.680004882812511, -1.3799926757812955, -0.967993164062591, 0.6899902343750455, -3.8100158691406136, -0.8712158203125, -0.5700042724609347, -2.070000457763669, 0.7260253906249545, -4.020000457763672, -2.1599975585937443, 5.8564453125]"
plastic,1,4,1743378897.623734,"[-0.11999816894531534, 1.5, -10.502783203125091, -1.6200134277343636, 0.12000732421870453, 2.441406240905053e-05, -3.9599731445312045, -4.110003662109364, 1.790771484375, -0.4200027465820284, 1.9799987792968778, 8.711987304687455, -3.4200000762939453, 1.4399932861328182, -1.8875732421875]"
plastic,1,4,1743378897.729027,"[-1.1700012207031278, -2.8500003814697266, 2.807153320312409, -1.6200134277343636, -2.1299926757812955, 0.725976562499909, 1.1400024414062955, -0.06001586914061363, 8.3248291015625, -0.7199981689453097, 1.8300010681152372, -0.24199218750004547, 1.2299995422363281, 4.889990234375006, 1.984375]"
plastic,1,4,1743378897.833774,"[-2.070002746582034, -1.8000011444091797, -4.452856445312591, 0.03001098632813637, -1.2300292968750455, 7.017968749999909, -4.8599975585937045, 3.8400085449218864, 0.580810546875, -0.27000122070312216, 0.029998016357424717, 6.5340087890624545, 0.3299999237060547, 4.139990234375006, -6.24365234375]"
plastic,1,4,1743378897.939011,"[-2.5199996948242216, -1.3500003814697266, 3.291162109374909, 0.32999877929688637, 6.1200073242187045, -1.936010742187591, -2.4599731445312045, -4.560015869140614, -1.59716796875, 0.030001831054690342, -4.169998931884763, -2.1780273437500455, -1.3199996948242188, 6.389990234375006, -2.8555908203125]"
plastic,1,4,1743378898.041159,"[-3.2699996948242216, 4.5, -5.662817382812591, 0.7800109863281364, -1.8300048828125455, -3.145971679687591, 3.3900024414062955, -4.860003662109364, -0.38720703125, -0.4200027465820284, -4.020001220703122, 3.1460693359374545, -2.220001220703125, 6.539999389648443, 5.13037109375]"
plastic,1,4,1743378898.142508,"[0.1799972534179659, 3.299999237060547, -8.808813476562591, -1.4699890136718636, -2.5800048828125455, -5.807958984375091, -5.0100219726562045, -2.7599975585937386, -5.711181640625, -0.7199981689453097, -0.570000457763669, 0.4839599609374545, 2.729999542236328, 2.939993286132818, -3.339599609375]"
plastic,1,4,1743378898.2466292,"[-0.2699996948242216, -0.75, -4.694799804687591, 1.2299926757812614, 0.12000732421870453, 3.146020507812409, 5.7900268554687955, -1.1100036621093636, -4.9852294921875, -5.070004272460935, -7.320000457763669, 0.7260253906249545, -3.4200000762939453, -1.4099975585937443, -2.129638671875]"
plastic,1,4,1743378898.350281,"[-1.320002746582034, 1.6499996185302734, -5.420751953125091, -0.42000122070311363, -2.4299804687500455, 1.452050781249909, -3.3599975585937045, -1.2599975585937386, -7.4051513671875, -2.0700042724609347, -2.669998931884763, -7.9860107421875455, 6.180000305175781, 1.2899993896484432, 3.4364013671875]"
plastic,1,4,1743378898.452544,"[-2.670001220703128, -2.8500003814697266, -10.744848632812591, 0.32999877929688637, -1.0800048828125455, -0.967993164062591, -5.1599853515624545, 0.09000854492188637, -3.775146484375, 0.9299957275390653, 2.729998779296878, 0.7260253906249545, 0.6299991607666016, 0.3899902343750057, -0.4356689453125]"
plastic,1,4,1743378898.552896,"[3.4800003051757784, 2.549999237060547, -3.484838867187591, 0.6299865722656364, 2.8200195312499545, 0.968041992187409, 6.0900146484375455, -0.21000976562498863, 5.662841796875, 1.9799987792968778, 3.479998779296878, 7.324218745452526e-05, 5.129999160766602, 0.5399993896484432, 7.308349609375]"
plastic,1,4,1743378898.658122,"[-0.8699981689453153, 0.6000003814697266, -2.032812500000091, 4.079998779296886, 1.9199951171874545, -2.420019531250091, -2.3100097656249545, 0.8400085449218864, -5.46923828125, -1.7700012207031222, 2.580001068115237, 7.324218745452526e-05, 5.879999160766602, 6.239996337890631, -4.549560546875]"
plastic,1,4,1743378898.76093,"[-3.2699996948242216, 0.0, -0.580786132812591, -0.27000732421873863, -1.3799926757812955, -5.082006835937591, 0.6899902343750455, -2.9099914550781136, 0.580810546875, 3.0300018310546903, 0.3300010681152372, 1.6940429687499545, 3.780000686645508, 0.23999633789063068, 1.2584228515625]"
plastic,1,4,1743378898.861707,"[-0.11999816894531534, -0.6000003814697266, -0.09677734375009095, 3.1800048828125114, 3.8700073242187045, -10.648046875000091, 2.7900268554687955, -1.8600036621093636, 0.0968017578125, 3.0300018310546903, -3.570000457763669, 7.7439697265624545, -3.1200008392333984, -5.909997558593744, -0.4356689453125]"
plastic,1,4,1743378898.965226,"[-0.11999816894531534, 1.7999992370605469, -5.662817382812591, -3.2700073242187386, 4.3200195312499545, -4.113989257812591, 0.09001464843754547, -5.610003662109364, -3.2911376953125, -3.7199981689453097, -2.520001220703122, 1.9359863281249545, -0.5699996948242188, 2.3400024414062557, -0.6776123046875]"
plastic,1,4,1743378899.070132,"[1.2300003051757784, -2.5500011444091797, 2.081201171874909, 4.079998779296886, -1.3799926757812955, -9.437963867187591, 2.0400268554687955, -2.4600097656249886, -2.565185546875, -0.7199981689453097, -1.619999694824216, -3.8719970703125455, 1.529998779296875, 2.3400024414062557, 0.7744140625]"
plastic,1,4,1743378899.1753721,"[-3.8699981689453153, -3.0, -14.616796875000091, 2.7299926757812614, -4.2300292968750455, -0.726049804687591, 3.0900146484375455, -4.710009765624989, -1.8392333984375, 6.479998779296878, -1.4700019836425753, 2.4199951171874545, 0.18000030517578125, -0.6599975585937443, 9.9703369140625]"
plastic,1,4,1743378899.277925,"[-1.6199981689453153, 5.25, -4.210791015625091, 0.6299865722656364, 5.6699951171874545, -0.726049804687591, -0.6599853515624545, 3.0900085449218864, -5.711181640625, 3.7800018310546903, -1.0200012207031222, 5.8080566406249545, 1.3799991607666016, 2.039999389648443, 7.5504150390625]"
plastic,1,5,1743378902.049429,"[1.7999969482421818, -3.5700004577636726, 6.485571289062591, 0.720001220703125, -2.7600219726562045, 2.855615234374909, -1.9499755859375227, 1.8300109863281477, 3.436376953125091, -4.590002441406256, -0.6900009155273423, -2.6135986328124545, 3.1800014495849602, -0.6899932861328182, -4.307641601562409]"
plastic,1,5,1743378902.154418,"[1.0499969482421818, -4.769999313354493, -2.710473632812409, 0.41998291015625, -2.1599853515624545, 4.549584960937409, 1.5000366210937273, -6.870001220703102, 6.582373046875091, -1.139997863769537, 1.8599983215332045, 1.7423583984375455, -8.220000076293946, -4.140005493164068, 1.742407226562591]"
plastic,1,5,1743378902.258421,"[0.15000305175780682, -2.220000076293946, 6.969580078125091, 1.769989013671875, 2.4899780273437955, 4.307641601562409, -0.44997558593752274, 0.48000488281252274, 3.194433593750091, 0.059999084472650566, 3.210000610351564, -11.083569335937455, -7.019999313354493, -2.789999389648443, 0.04843750000009095]"
plastic,1,5,1743378902.363699,"[-3.1500000000000057, 0.029999923706053977, 4.549536132812591, 1.6199951171875, 2.3400146484375455, -1.016333007812591, -3.6000000000000227, -1.6200012207031023, -7.453637695312409, -0.38999786376953693, -5.339998626708983, -2.8556640624999545, 3.6300003051757805, 4.409997558593744, -8.905664062499909]"
plastic,1,5,1743378902.468117,"[1.199998474121088, 0.4800006866455071, -0.29042968749990905, 1.16998291015625, -2.1599853515624545, 4.065576171874909, 1.1999877929687273, -5.669989013671852, -5.517602539062409, 1.5599990844726506, -2.789999389648436, -1.8876464843749545, -0.5700004577636726, -2.4899963378906307, 5.856420898437591]"
plastic,1,5,1743378902.5723488,"[2.549996948242182, 1.230000686645507, 8.421606445312591, 3.8699951171875, -2.9099853515624545, -3.436376953125091, -0.30001220703127274, 0.33001098632814774, 1.016455078125091, 0.5100036621093693, 1.2599998474121108, -0.9196289062499545, -1.470000076293946, 0.060006713867181816, 0.04843750000009095]"
